time,open,high,low,close,volume,symbol,name
2019-01-09,678.81,687.98,678.37,683.5,21527760,VNFIN,Tài chính
2019-01-10,684.82,688.25,682.2,682.2,17358270,VNFIN,Tài chính
2019-01-11,684.43,687.39,681.25,682.06,14640960,VNFIN,Tài chính
2019-01-14,682.15,683.39,676.19,677.35,15671640,VNFIN,Tài chính
2019-01-15,678.31,686.74,677.43,686.16,16195610,VNFIN,Tài chính
2019-01-16,688.86,693.95,687.45,688.83,16541650,VNFIN,Tài chính
2019-01-17,688.38,694.89,681.93,681.93,16440700,VNFIN,Tài chính
2019-01-18,686.03,687.41,679.94,682.19,13667340,VNFIN,Tài chính
2019-01-21,682.19,709.24,682.19,706.4,36215820,VNFIN,Tài chính
2019-01-22,708.92,717.15,705.49,705.5,25284580,VNFIN,Tài chính
2019-01-23,702.97,715.64,702.95,712.54,20991830,VNFIN,Tài chính
2019-01-24,714.4,720.41,711.47,720.41,22787800,VNFIN,Tài chính
2019-01-25,718.94,723.2,716.94,719.73,22909720,VNFIN,Tài chính
2019-01-28,720.01,721.5,711.32,713.89,15097930,VNFIN,Tài chính
2019-01-29,712.67,722.77,707.06,722.77,19134920,VNFIN,Tài chính
2019-01-30,723.1,726.05,721.14,722.72,16809490,VNFIN,Tài chính
2019-01-31,727.24,732.02,725.3,727.96,28697510,VNFIN,Tài chính
2019-02-01,727.95,731.88,724.87,731.88,17858190,VNFIN,Tài chính
2019-02-11,734.34,745.84,731.83,745.57,27917190,VNFIN,Tài chính
2019-02-12,746.69,755.6,744.92,752.75,42560170,VNFIN,Tài chính
2019-02-13,754.13,759.31,753.74,758.06,36819720,VNFIN,Tài chính
2019-02-14,756.7,759.01,752.07,752.65,26038900,VNFIN,Tài chính
2019-02-15,750.09,754.83,746.61,749.42,26756980,VNFIN,Tài chính
2019-02-18,752.64,757.21,750.6,753.29,28043030,VNFIN,Tài chính
2019-02-19,755.88,758.08,747.94,747.94,48945880,VNFIN,Tài chính
2019-02-20,748.95,754.52,746.16,749.92,32405100,VNFIN,Tài chính
2019-02-21,750.83,753.58,744.85,751.26,34173870,VNFIN,Tài chính
2019-02-22,746.66,763.04,745.41,757.61,46400790,VNFIN,Tài chính
2019-02-25,758.23,769.82,758.23,766.56,37095930,VNFIN,Tài chính
2019-02-26,764.46,768.25,754.71,759.3,33583190,VNFIN,Tài chính
2019-02-27,758.9,760.91,753.79,756.01,32164600,VNFIN,Tài chính
2019-02-28,755.89,756.29,739.03,739.03,40469530,VNFIN,Tài chính
2019-03-01,739.04,747.02,739.04,747.02,19914350,VNFIN,Tài chính
2019-03-04,747.64,759.65,747.64,757.91,28070700,VNFIN,Tài chính
2019-03-05,755.94,763.9,752.43,754.98,36292410,VNFIN,Tài chính
2019-03-06,754.98,758.11,751.23,754.26,16695810,VNFIN,Tài chính
2019-03-07,754.62,759.42,752.23,755.32,30177950,VNFIN,Tài chính
2019-03-08,755.09,755.09,745.07,746.48,27162200,VNFIN,Tài chính
2019-03-11,746.42,749.06,743.38,745.95,14995740,VNFIN,Tài chính
2019-03-12,749.35,761.56,746.11,761.56,34031020,VNFIN,Tài chính
2019-03-13,765.84,773.58,765.84,770.63,49075160,VNFIN,Tài chính
2019-03-14,772.04,774.11,766.39,770.88,27797110,VNFIN,Tài chính
2019-03-15,769.42,772.53,765.21,769.47,30812820,VNFIN,Tài chính
2019-03-18,771.91,779.45,771.12,776.72,35774800,VNFIN,Tài chính
2019-03-19,776.73,780.21,768.74,769.25,32327220,VNFIN,Tài chính
2019-03-20,768.34,769.58,759.62,767.31,35018420,VNFIN,Tài chính
2019-03-21,767.55,770.95,752.65,752.65,33848400,VNFIN,Tài chính
2019-03-22,754.41,759.31,750.67,754.57,26063000,VNFIN,Tài chính
2019-03-25,746.58,746.58,733.17,736.73,32868950,VNFIN,Tài chính
2019-03-26,736.73,746.13,736.73,737.69,18339980,VNFIN,Tài chính
