time,VNINDEX,VN30,VN100,VNALL,HNXINDEX,UPCOMINDEX,VNMID,VNSML,VNFIN,VNREAL,VNIT,VNHEAL,VNENE,VNIND,VNMAT,VNCONS,VNCOND
2014-06-18,570.03,,,,,,,,,,,,,,,,
2014-06-19,567.35,,,,,,,,,,,,,,,,
2014-06-20,560.78,,,,,,,,,,,,,,,,
2014-06-23,565.92,,,,,,,,,,,,,,,,
2014-06-24,569.74,,,,,,,,,,,,,,,,
2014-06-25,572.27,,,,,,,,,,,,,,,,
2014-06-26,576.4,,,,,,,,,,,,,,,,
2014-06-27,578.82,,,,,,,,,,,,,,,,
2014-06-30,578.13,,,,,,,,,,,,,,,,
2014-07-01,578.07,,,,,,,,,,,,,,,,
2014-07-02,578.8,,,,,,,,,,,,,,,,
2014-07-03,585.02,,,,,,,,,,,,,,,,
2014-07-04,589.35,,,,,,,,,,,,,,,,
2014-07-07,590.69,,,,,,,,,,,,,,,,
2014-07-08,591.47,,,,,,,,,,,,,,,,
2014-07-09,591.6,,,,,,,,,,,,,,,,
2014-07-10,584.88,,,,,,,,,,,,,,,,
2014-07-11,582.77,,,,,,,,,,,,,,,,
2014-07-14,586.23,,,,,,,,,,,,,,,,
2014-07-15,589.31,,,,,,,,,,,,,,,,
2014-07-16,589.68,,,,,,,,,,,,,,,,
2014-07-17,590.37,,,,,,,,,,,,,,,,
2014-07-18,596.26,,,,,,,,,,,,,,,,
2014-07-21,601.04,,,,,,,,,,,,,,,,
2014-07-22,597.98,,,,,,,,,,,,,,,,
2014-07-23,597.5,,,,,,,,,,,,,,,,
2014-07-24,602.06,,,,,,,,,,,,,,,,
2014-07-25,600.14,,,,,,,,,,,,,,,,
2014-07-28,589.45,,,,,,,,,,,,,,,,
2014-07-29,592.24,,,,,,,,,,,,,,,,
2014-07-30,589.33,,,,,,,,,,,,,,,,
2014-07-31,596.07,,,,,,,,,,,,,,,,
2014-08-01,593.9,,,,,,,,,,,,,,,,
2014-08-04,599.04,,,,,,,,,,,,,,,,
2014-08-05,607.73,,,,,,,,,,,,,,,,
2014-08-06,606.7,,,,,,,,,,,,,,,,
2014-08-07,607.62,,,,,,,,,,,,,,,,
2014-08-08,605.43,,,,,,,,,,,,,,,,
2014-08-11,602.13,,,,,,,,,,,,,,,,
2014-08-12,601.78,,,,,,,,,,,,,,,,
2014-08-13,602.76,,,,,,,,,,,,,,,,
2014-08-14,605.25,,,,,,,,,,,,,,,,
2014-08-15,604.24,,,,,,,,,,,,,,,,
2014-08-18,605.08,,,,,,,,,,,,,,,,
2014-08-19,604.64,,,,,,,,,,,,,,,,
2014-08-20,606.7,,,,,,,,,,,,,,,,
2014-08-21,612.94,,,,,,,,,,,,,,,,
2014-08-22,620.14,,,,,,,,,,,,,,,,
2014-08-25,625.88,,,,,,,,,,,,,,,,
2014-08-26,629.06,,,,,,,,,,,,,,,,
2014-08-27,628.77,,,,,,,,,,,,,,,,
2014-08-28,632.03,,,,,,,,,,,,,,,,
2014-08-29,636.65,,,,,,,,,,,,,,,,
2014-09-03,640.75,,,,,,,,,,,,,,,,
2014-09-04,640.22,,,,,,,,,,,,,,,,
2014-09-05,638.65,,,,,,,,,,,,,,,,
2014-09-08,639.85,,,,,,,,,,,,,,,,
2014-09-09,626.92,,,,,,,,,,,,,,,,
2014-09-10,628.8,,,,,,,,,,,,,,,,
2014-09-11,628.99,,,,,,,,,,,,,,,,
2014-09-12,632.5,,,,,,,,,,,,,,,,
2014-09-15,630.34,,,,,,,,,,,,,,,,
2014-09-16,627.66,,,,,,,,,,,,,,,,
2014-09-17,625.66,,,,,,,,,,,,,,,,
2014-09-18,615.8,,,,,,,,,,,,,,,,
2014-09-19,613.29,,,,,,,,,,,,,,,,
2014-09-22,611.93,,,,,,,,,,,,,,,,
2014-09-23,610.39,,,,,,,,,,,,,,,,
2014-09-24,603.59,,,,,,,,,,,,,,,,
2014-09-25,605.1,,,,,,,,,,,,,,,,
2014-09-26,604.98,,,,,,,,,,,,,,,,
2014-09-29,599.78,,,,,,,,,,,,,,,,
2014-09-30,598.8,,,,,,,,,,,,,,,,
2014-10-01,609.27,,,,,,,,,,,,,,,,
2014-10-02,612.66,,,,,,,,,,,,,,,,
2014-10-03,611.55,,,,,,,,,,,,,,,,
2014-10-06,614.42,,,,,,,,,,,,,,,,
2014-10-07,614.08,,,,,,,,,,,,,,,,
2014-10-08,617.26,,,,,,,,,,,,,,,,
2014-10-09,624.34,,,,,,,,,,,,,,,,
2014-10-10,617.72,,,,,,,,,,,,,,,,
2014-10-13,614.22,,,,,,,,,,,,,,,,
2014-10-14,605.79,,,,,,,,,,,,,,,,
2014-10-15,604.29,,,,,,,,,,,,,,,,
2014-10-16,587.17,,,,,,,,,,,,,,,,
2014-10-17,585.28,,,,,,,,,,,,,,,,
2014-10-20,589.24,,,,,,,,,,,,,,,,
2014-10-21,600.55,,,,,,,,,,,,,,,,
2014-10-22,601.59,,,,,,,,,,,,,,,,
2014-10-23,593.53,,,,,,,,,,,,,,,,
2014-10-24,591.51,,,,,,,,,,,,,,,,
2014-10-27,580.8,,,,,,,,,,,,,,,,
2014-10-28,583.13,,,,,,,,,,,,,,,,
2014-10-29,591.2,,,,,,,,,,,,,,,,
2014-10-30,589.14,,,,,,,,,,,,,,,,
2014-10-31,600.84,,,,,,,,,,,,,,,,
2014-11-03,603.15,,,,,,,,,,,,,,,,
2014-11-04,598.39,,,,,,,,,,,,,,,,
2014-11-05,597.01,,,,,,,,,,,,,,,,
2014-11-06,597.85,,,,,,,,,,,,,,,,
2014-11-07,602.59,,,,,,,,,,,,,,,,
2014-11-10,602.12,,,,,,,,,,,,,,,,
2014-11-11,604.23,,,,,,,,,,,,,,,,
2014-11-12,604.01,,,,,,,,,,,,,,,,
2014-11-13,603.16,,,,,,,,,,,,,,,,
2014-11-14,600.36,,,,,,,,,,,,,,,,
2014-11-17,600.93,,,,,,,,,,,,,,,,
2014-11-18,594.25,,,,,,,,,,,,,,,,
2014-11-19,588.35,,,,,,,,,,,,,,,,
2014-11-20,593.32,,,,,,,,,,,,,,,,
2014-11-21,588.03,,,,,,,,,,,,,,,,
2014-11-24,582.53,,,,,,,,,,,,,,,,
2014-11-25,585.91,,,,,,,,,,,,,,,,
2014-11-26,576.04,,,,,,,,,,,,,,,,
2014-11-27,572.89,,,,,,,,,,,,,,,,
2014-11-28,566.58,,,,,,,,,,,,,,,,
2014-12-01,568.01,,,,,,,,,,,,,,,,
2014-12-02,569.43,,,,,,,,,,,,,,,,
2014-12-03,574.88,,,,,,,,,,,,,,,,
2014-12-04,578.38,,,,,,,,,,,,,,,,
2014-12-05,578.76,,,,,,,,,,,,,,,,
2014-12-08,571.68,,,,,,,,,,,,,,,,
2014-12-09,555.31,,,,,,,,,,,,,,,,
2014-12-10,557.19,,,,,,,,,,,,,,,,
2014-12-11,550.11,,,,,,,,,,,,,,,,
2014-12-12,553.93,,,,,,,,,,,,,,,,
2014-12-15,547.93,,,,,,,,,,,,,,,,
2014-12-16,535.14,,,,,,,,,,,,,,,,
2014-12-17,518.22,,,,,,,,,,,,,,,,
2014-12-18,528.45,,,,,,,,,,,,,,,,
2014-12-19,523.09,,,,,,,,,,,,,,,,
2014-12-22,537.54,,,,,,,,,,,,,,,,
2014-12-23,537.88,,,,,,,,,,,,,,,,
2014-12-24,539.44,,,,,,,,,,,,,,,,
2014-12-25,532.01,,,,,,,,,,,,,,,,
2014-12-26,533.37,,,,,,,,,,,,,,,,
2014-12-29,532.68,,,,,,,,,,,,,,,,
2014-12-30,537.57,,,,,,,,,,,,,,,,
2014-12-31,545.63,,,,,,,,,,,,,,,,
2015-01-05,544.45,,,,,,,,,,,,,,,,
2015-01-06,549.66,,,,,,,,,,,,,,,,
2015-01-07,552.05,,,,,,,,,,,,,,,,
2015-01-08,553.47,,,,,,,,,,,,,,,,
2015-01-09,569.73,,,,,,,,,,,,,,,,
2015-01-12,574.32,,,,,,,,,,,,,,,,
2015-01-13,580.6,,,,,,,,,,,,,,,,
2015-01-14,577.01,,,,,,,,,,,,,,,,
2015-01-15,577.74,,,,,,,,,,,,,,,,
2015-01-16,574.81,,,,,,,,,,,,,,,,
2015-01-19,571.51,,,,,,,,,,,,,,,,
2015-01-20,572.22,,,,,,,,,,,,,,,,
2015-01-21,569.12,,,,,,,,,,,,,,,,
2015-01-22,574.54,,,,,,,,,,,,,,,,
2015-01-23,582.38,,,,,,,,,,,,,,,,
2015-01-26,580.64,,,,,,,,,,,,,,,,
2015-01-27,579.3,,,,,,,,,,,,,,,,
2015-01-28,583.76,,,,,,,,,,,,,,,,
2015-01-29,583.28,,,,,,,,,,,,,,,,
2015-01-30,576.07,,,,,,,,,,,,,,,,
2015-02-02,570.37,,,,,,,,,,,,,,,,
2015-02-03,557.47,,,,,,,,,,,,,,,,
2015-02-04,561.45,,,,,,,,,,,,,,,,
2015-02-05,567.17,,,,,,,,,,,,,,,,
2015-02-06,574.13,,,,,,,,,,,,,,,,
2015-02-09,573.55,,,,,,,,,,,,,,,,
2015-02-10,574.52,,,,,,,,,,,,,,,,
2015-02-11,581.76,,,,,,,,,,,,,,,,
2015-02-12,584.67,,,,,,,,,,,,,,,,
2015-02-13,587.24,,,,,,,,,,,,,,,,
2015-02-24,596.95,,,,,,,,,,,,,,,,
2015-02-25,592.66,,,,,,,,,,,,,,,,
2015-02-26,596.72,,,,,,,,,,,,,,,,
2015-02-27,592.57,,,,,,,,,,,,,,,,
2015-03-02,590.73,,,,,,,,,,,,,,,,
2015-03-03,596.72,,,,,,,,,,,,,,,,
2015-03-04,600.39,,,,,,,,,,,,,,,,
2015-03-05,596.91,,,,,,,,,,,,,,,,
2015-03-06,593.97,,,,,,,,,,,,,,,,
2015-03-09,588.44,,,,,,,,,,,,,,,,
2015-03-10,589.66,,,,,,,,,,,,,,,,
2015-03-11,586.54,,,,,,,,,,,,,,,,
2015-03-12,588.53,,,,,,,,,,,,,,,,
2015-03-13,586.1,,,,,,,,,,,,,,,,
2015-03-16,580.8,,,,,,,,,,,,,,,,
2015-03-17,581.76,,,,,,,,,,,,,,,,
2015-03-18,578.68,,,,,,,,,,,,,,,,
2015-03-19,573.74,,,,,,,,,,,,,,,,
2015-03-20,575.44,,,,,,,,,,,,,,,,
2015-03-23,570.89,,,,,,,,,,,,,,,,
2015-03-24,567.43,,,,,,,,,,,,,,,,
2015-03-25,560.93,,,,,,,,,,,,,,,,
2015-03-26,556.16,,,,,,,,,,,,,,,,
2015-03-27,551.42,,,,,,,,,,,,,,,,
2015-03-30,545.19,,,,,,,,,,,,,,,,
2015-03-31,551.13,,,,,,,,,,,,,,,,
2015-04-01,538.91,,,,,,,,,,,,,,,,
2015-04-02,546.85,,,,,,,,,,,,,,,,
2015-04-03,547.85,,,,,,,,,,,,,,,,
2015-04-06,542.97,,,,,,,,,,,,,,,,
2015-04-07,548.11,,,,,,,,,,,,,,,,
2015-04-08,547.72,,,,,,,,,,,,,,,,
2015-04-09,550.52,,,,,,,,,,,,,,,,
2015-04-10,554.03,,,,,,,,,,,,,,,,
2015-04-13,559.54,,,,,,,,,,,,,,,,
2015-04-14,558.67,,,,,,,,,,,,,,,,
2015-04-15,564.5,,,,,,,,,,,,,,,,
2015-04-16,568.28,,,,,,,,,,,,,,,,
2015-04-17,568.32,,,,,,,,,,,,,,,,
2015-04-20,565.04,,,,,,,,,,,,,,,,
2015-04-21,562.24,,,,,,,,,,,,,,,,
2015-04-22,562.51,,,,,,,,,,,,,,,,
2015-04-23,561.25,,,,,,,,,,,,,,,,
2015-04-24,565.77,,,,,,,,,,,,,,,,
2015-04-27,562.4,,,,,,,,,,,,,,,,
2015-05-04,545.08,,,,,,,,,,,,,,,,
2015-05-05,552.65,,,,,,,,,,,,,,,,
2015-05-06,549.3,,,,,,,,,,,,,,,,
2015-05-07,552.98,,,,,,,,,,,,,,,,
2015-05-08,554.51,,,,,,,,,,,,,,,,
2015-05-11,551.67,,,,,,,,,,,,,,,,
2015-05-12,544.41,,,,,,,,,,,,,,,,
2015-05-13,542.82,,,,,,,,,,,,,,,,
2015-05-14,543.69,,,,,,,,,,,,,,,,
2015-05-15,537.44,,,,,,,,,,,,,,,,
2015-05-18,528.95,,,,,,,,,,,,,,,,
2015-05-19,536.82,,,,,,,,,,,,,,,,
2015-05-20,550.1,,,,,,,,,,,,,,,,
2015-05-21,552.56,,,,,,,,,,,,,,,,
2015-05-22,561.82,,,,,,,,,,,,,,,,
2015-05-25,563.0,,,,,,,,,,,,,,,,
2015-05-26,567.2,,,,,,,,,,,,,,,,
2015-05-27,566.48,,,,,,,,,,,,,,,,
2015-05-28,572.97,,,,,,,,,,,,,,,,
2015-05-29,569.56,,,,,,,,,,,,,,,,
2015-06-01,574.98,,,,,,,,,,,,,,,,
2015-06-02,570.31,,,,,,,,,,,,,,,,
2015-06-03,567.9,,,,,,,,,,,,,,,,
2015-06-04,568.99,,,,,,,,,,,,,,,,
2015-06-05,578.07,,,,,,,,,,,,,,,,
2015-06-08,579.83,,,,,,,,,,,,,,,,
2015-06-09,574.47,,,,,,,,,,,,,,,,
2015-06-10,574.1,,,,,,,,,,,,,,,,
2015-06-11,581.05,,,,,,,,,,,,,,,,
2015-06-12,582.73,,,,,,,,,,,,,,,,
2015-06-15,586.48,,,,,,,,,,,,,,,,
2015-06-16,580.35,,,,,,,,,,,,,,,,
2015-06-17,578.87,,,,,,,,,,,,,,,,
2015-06-18,580.35,,,,,,,,,,,,,,,,
2015-06-19,584.7,,,,,,,,,,,,,,,,
2015-06-22,594.08,,,,,,,,,,,,,,,,
2015-06-23,593.07,,,,,,,,,,,,,,,,
2015-06-24,590.02,,,,,,,,,,,,,,,,
2015-06-25,587.99,,,,,,,,,,,,,,,,
2015-06-26,581.75,,,,,,,,,,,,,,,,
2015-06-29,591.75,,,,,,,,,,,,,,,,
2015-06-30,593.05,,,,,,,,,,,,,,,,
2015-07-01,591.5,,,,,,,,,,,,,,,,
2015-07-02,605.7,,,,,,,,,,,,,,,,
2015-07-03,616.43,,,,,,,,,,,,,,,,
2015-07-06,625.22,,,,,,,,,,,,,,,,
2015-07-07,630.27,,,,,,,,,,,,,,,,
2015-07-08,623.17,,,,,,,,,,,,,,,,
2015-07-09,622.1,,,,,,,,,,,,,,,,
2015-07-10,627.28,,,,,,,,,,,,,,,,
2015-07-13,634.06,,,,,,,,,,,,,,,,
2015-07-14,638.69,,,,,,,,,,,,,,,,
2015-07-15,630.89,,,,,,,,,,,,,,,,
2015-07-16,626.9,,,,,,,,,,,,,,,,
2015-07-17,628.63,,,,,,,,,,,,,,,,
2015-07-20,620.54,,,,,,,,,,,,,,,,
2015-07-21,616.61,,,,,,,,,,,,,,,,
2015-07-22,629.85,,,,,,,,,,,,,,,,
2015-07-23,632.01,,,,,,,,,,,,,,,,
2015-07-24,631.26,,,,,,,,,,,,,,,,
2015-07-27,635.46,,,,,,,,,,,,,,,,
2015-07-28,631.47,,,,,,,,,,,,,,,,
2015-07-29,624.7,,,,,,,,,,,,,,,,
2015-07-30,626.57,,,,,,,,,,,,,,,,
2015-07-31,621.06,,,,,,,,,,,,,,,,
2015-08-03,609.47,,,,,,,,,,,,,,,,
2015-08-04,600.76,,,,,,,,,,,,,,,,
2015-08-05,607.08,,,,,,,,,,,,,,,,
2015-08-06,601.04,,,,,,,,,,,,,,,,
2015-08-07,603.76,,,,,,,,,,,,,,,,
2015-08-10,614.53,,,,,,,,,,,,,,,,
2015-08-11,613.05,,,,,,,,,,,,,,,,
2015-08-12,604.24,,,,,,,,,,,,,,,,
2015-08-13,594.26,,,,,,,,,,,,,,,,
2015-08-14,589.03,,,,,,,,,,,,,,,,
2015-08-17,573.15,,,,,,,,,,,,,,,,
2015-08-18,580.22,,,,,,,,,,,,,,,,
2015-08-19,577.82,,,,,,,,,,,,,,,,
2015-08-20,566.69,,,,,,,,,,,,,,,,
2015-08-21,556.3,,,,,,,,,,,,,,,,
2015-08-24,526.93,,,,,,,,,,,,,,,,
2015-08-25,529.98,,,,,,,,,,,,,,,,
2015-08-26,545.89,,,,,,,,,,,,,,,,
2015-08-27,555.81,,,,,,,,,,,,,,,,
2015-08-28,570.87,,,,,,,,,,,,,,,,
2015-08-31,564.75,,,,,,,,,,,,,,,,
2015-09-01,562.31,,,,,,,,,,,,,,,,
2015-09-03,554.3,,,,,,,,,,,,,,,,
2015-09-04,556.81,,,,,,,,,,,,,,,,
2015-09-07,554.93,,,,,,,,,,,,,,,,
2015-09-08,566.72,,,,,,,,,,,,,,,,
2015-09-09,572.34,,,,,,,,,,,,,,,,
2015-09-10,572.07,,,,,,,,,,,,,,,,
2015-09-11,566.74,,,,,,,,,,,,,,,,
2015-09-14,562.17,,,,,,,,,,,,,,,,
2015-09-15,563.27,,,,,,,,,,,,,,,,
2015-09-16,564.13,,,,,,,,,,,,,,,,
2015-09-17,562.48,,,,,,,,,,,,,,,,
2015-09-18,566.25,,,,,,,,,,,,,,,,
2015-09-21,572.12,,,,,,,,,,,,,,,,
2015-09-22,573.2,,,,,,,,,,,,,,,,
2015-09-23,572.72,,,,,,,,,,,,,,,,
2015-09-24,570.25,,,,,,,,,,,,,,,,
2015-09-25,570.38,,,,,,,,,,,,,,,,
2015-09-28,564.88,,,,,,,,,,,,,,,,
2015-09-29,561.19,,,,,,,,,,,,,,,,
2015-09-30,562.64,,,,,,,,,,,,,,,,
2015-10-01,563.54,,,,,,,,,,,,,,,,
2015-10-02,564.15,,,,,,,,,,,,,,,,
2015-10-05,570.0,,,,,,,,,,,,,,,,
2015-10-06,581.29,,,,,,,,,,,,,,,,
2015-10-07,579.57,,,,,,,,,,,,,,,,
2015-10-08,586.78,,,,,,,,,,,,,,,,
2015-10-09,588.02,,,,,,,,,,,,,,,,
2015-10-12,592.1,,,,,,,,,,,,,,,,
2015-10-13,590.84,,,,,,,,,,,,,,,,
2015-10-14,589.98,,,,,,,,,,,,,,,,
2015-10-15,592.4,,,,,,,,,,,,,,,,
2015-10-16,593.02,,,,,,,,,,,,,,,,
2015-10-19,594.61,,,,,,,,,,,,,,,,
2015-10-20,590.45,,,,,,,,,,,,,,,,
2015-10-21,590.24,,,,,,,,,,,,,,,,
2015-10-22,595.08,,,,,,,,,,,,,,,,
2015-10-23,601.74,,,,,,,,,,,,,,,,
2015-10-26,598.61,,,,,,,,,,,,,,,,
2015-10-27,598.44,,,,,,,,,,,,,,,,
2015-10-28,596.24,,,,,,,,,,,,,,,,
2015-10-29,605.2,,,,,,,,,,,,,,,,
2015-10-30,607.37,,,,,,,,,,,,,,,,
2015-11-02,602.76,,,,,,,,,,,,,,,,
2015-11-03,611.71,,,,,,,,,,,,,,,,
2015-11-04,610.6,,,,,,,,,,,,,,,,
2015-11-05,615.18,,,,,,,,,,,,,,,,
2015-11-06,612.36,,,,,,,,,,,,,,,,
2015-11-09,610.66,,,,,,,,,,,,,,,,
2015-11-10,605.27,,,,,,,,,,,,,,,,
2015-11-11,603.53,,,,,,,,,,,,,,,,
2015-11-12,605.58,,,,,,,,,,,,,,,,
2015-11-13,611.27,,,,,,,,,,,,,,,,
2015-11-16,609.21,,,,,,,,,,,,,,,,
2015-11-17,605.05,,,,,,,,,,,,,,,,
2015-11-18,603.34,,,,,,,,,,,,,,,,
2015-11-19,601.9,,,,,,,,,,,,,,,,
2015-11-20,604.46,,,,,,,,,,,,,,,,
2015-11-23,599.99,,,,,,,,,,,,,,,,
2015-11-24,593.83,,,,,,,,,,,,,,,,
2015-11-25,595.7,,,,,,,,,,,,,,,,
2015-11-26,590.4,,,,,,,,,,,,,,,,
2015-11-27,582.86,,,,,,,,,,,,,,,,
2015-11-30,573.2,,,,,,,,,,,,,,,,
2015-12-01,570.41,,,,,,,,,,,,,,,,
2015-12-02,574.42,,,,,,,,,,,,,,,,
2015-12-03,574.38,,,,,,,,,,,,,,,,
2015-12-04,571.62,,,,,,,,,,,,,,,,
2015-12-07,563.62,,,,,,,,,,,,,,,,
2015-12-08,574.15,,,,,,,,,,,,,,,,
2015-12-09,565.2,,,,,,,,,,,,,,,,
2015-12-10,561.04,,,,,,,,,,,,,,,,
2015-12-11,563.43,,,,,,,,,,,,,,,,
2015-12-14,562.22,,,,,,,,,,,,,,,,
2015-12-15,568.0,,,,,,,,,,,,,,,,
2015-12-16,572.55,,,,,,,,,,,,,,,,
2015-12-17,577.11,,,,,,,,,,,,,,,,
2015-12-18,568.18,,,,,,,,,,,,,,,,
2015-12-21,566.9,,,,,,,,,,,,,,,,
2015-12-22,566.35,,,,,,,,,,,,,,,,
2015-12-23,564.27,,,,,,,,,,,,,,,,
2015-12-24,566.17,,,,,,,,,,,,,,,,
2015-12-25,567.67,,,,,,,,,,,,,,,,
2015-12-28,569.9,,,,,,,,,,,,,,,,
2015-12-29,576.29,,,,,,,,,,,,,,,,
2015-12-30,579.45,,,,,,,,,,,,,,,,
2015-12-31,579.03,,,,,,,,,,,,,,,,
2016-01-04,574.41,,,,,,,,,,,,,,,,
2016-01-05,569.94,,,,,,,,,,,,,,,,
2016-01-06,574.57,,,,,,,,,,,,,,,,
2016-01-07,565.36,,,,,,,,,,,,,,,,
2016-01-08,560.05,,,,,,,,,,,,,,,,
2016-01-11,557.87,,,,,,,,,,,,,,,,
2016-01-12,564.26,,,,,,,,,,,,,,,,
2016-01-13,560.37,,,,,,,,,,,,,,,,
2016-01-14,553.03,,,,,,,,,,,,,,,,
2016-01-15,543.04,,,,,,,,,,,,,,,,
2016-01-18,526.37,,,,,,,,,,,,,,,,
2016-01-19,535.77,,,,,,,,,,,,,,,,
2016-01-20,529.44,,,,,,,,,,,,,,,,
2016-01-21,521.88,,,,,,,,,,,,,,,,
2016-01-22,522.24,,,,,,,,,,,,,,,,
2016-01-25,542.35,,,,,,,,,,,,,,,,
2016-01-26,537.73,,,,,,,,,,,,,,,,
2016-01-27,542.69,,,,,,,,,,,,,,,,
2016-01-28,539.47,,,,,,,,,,,,,,,,
2016-01-29,545.25,,,,,,,,,,,,,,,,
2016-02-01,540.56,,,,,,,,,,,,,,,,
2016-02-02,536.45,,,,,,,,,,,,,,,,
2016-02-03,539.07,,,,,,,,,,,,,,,,
2016-02-04,542.15,,,,,,,,,,,,,,,,
2016-02-05,544.75,,,,,,,,,,,,,,,,
2016-02-15,543.79,,,,,,,,,,,,,,,,
2016-02-16,548.05,,,,,,,,,,,,,,,,
2016-02-17,547.05,,,,,,,,,,,,,,,,
2016-02-18,552.49,,,,,,,,,,,,,,,,
2016-02-19,554.03,,,,,,,,,,,,,,,,
2016-02-22,560.71,,,,,,,,,,,,,,,,
2016-02-23,561.28,,,,,,,,,,,,,,,,
2016-02-24,568.04,,,,,,,,,,,,,,,,
2016-02-25,562.82,,,,,,,,,,,,,,,,
2016-02-26,566.11,,,,,,,,,,,,,,,,
2016-02-29,559.37,,,,,,,,,,,,,,,,
2016-03-01,561.56,,,,,,,,,,,,,,,,
2016-03-02,570.18,,,,,,,,,,,,,,,,
2016-03-03,570.39,,,,,,,,,,,,,,,,
2016-03-04,573.65,,,,,,,,,,,,,,,,
2016-03-07,576.2,,,,,,,,,,,,,,,,
2016-03-08,574.71,,,,,,,,,,,,,,,,
2016-03-09,571.71,,,,,,,,,,,,,,,,
2016-03-10,575.91,,,,,,,,,,,,,,,,
2016-03-11,577.26,,,,,,,,,,,,,,,,
2016-03-14,577.98,,,,,,,,,,,,,,,,
2016-03-15,574.04,,,,,,,,,,,,,,,,
2016-03-16,577.07,,,,,,,,,,,,,,,,
2016-03-17,579.26,,,,,,,,,,,,,,,,
2016-03-18,575.82,,,,,,,,,,,,,,,,
2016-03-21,572.27,,,,,,,,,,,,,,,,
2016-03-22,570.91,,,,,,,,,,,,,,,,
2016-03-23,574.71,,,,,,,,,,,,,,,,
2016-03-24,570.66,,,,,,,,,,,,,,,,
2016-03-25,572.08,,,,,,,,,,,,,,,,
2016-03-28,575.72,,,,,,,,,,,,,,,,
2016-03-29,568.28,,,,,,,,,,,,,,,,
2016-03-30,569.91,,,,,,,,,,,,,,,,
2016-03-31,561.22,,,,,,,,,,,,,,,,
2016-04-01,558.43,,,,,,,,,,,,,,,,
2016-04-04,555.82,,,,,,,,,,,,,,,,
2016-04-05,560.32,,,,,,,,,,,,,,,,
2016-04-06,567.79,,,,,,,,,,,,,,,,
2016-04-07,571.6,,,,,,,,,,,,,,,,
2016-04-08,572.34,,,,,,,,,,,,,,,,
2016-04-11,579.27,,,,,,,,,,,,,,,,
2016-04-12,579.84,,,,,,,,,,,,,,,,
2016-04-13,578.02,,,,,,,,,,,,,,,,
2016-04-14,579.49,,,,,,,,,,,,,,,,
2016-04-15,579.86,,,,,,,,,,,,,,,,
2016-04-19,568.28,,,,,,,,,,,,,,,,
2016-04-20,568.03,,,,,,,,,,,,,,,,
2016-04-21,575.73,,,,,,,,,,,,,,,,
2016-04-22,592.48,,,,,,,,,,,,,,,,
2016-04-25,591.58,,,,,,,,,,,,,,,,
2016-04-26,598.48,,,,,,,,,,,,,,,,
2016-04-27,593.96,,,,,,,,,,,,,,,,
2016-04-28,591.67,,,,,,,,,,,,,,,,
2016-04-29,598.37,,,,,,,,,,,,,,,,
2016-05-04,599.07,,,,,,,,,,,,,,,,
2016-05-05,601.51,,,,,,,,,,,,,,,,
2016-05-06,606.52,,,,,,,,,,,,,,,,
2016-05-09,603.85,,,,,,,,,,,,,,,,
2016-05-10,605.05,,,,,,,,,,,,,,,,
2016-05-11,614.06,,,,,,,,,,,,,,,,
2016-05-12,612.12,,,,,,,,,,,,,,,,
2016-05-13,610.82,,,,,,,,,,,,,,,,
2016-05-16,615.78,,,,,,,,,,,,,,,,
2016-05-17,624.75,,,,,,,,,,,,,,,,
2016-05-18,622.45,,,,,,,,,,,,,,,,
2016-05-19,619.2,,,,,,,,,,,,,,,,
2016-05-20,614.81,,,,,,,,,,,,,,,,
2016-05-23,611.03,,,,,,,,,,,,,,,,
2016-05-24,611.62,,,,,,,,,,,,,,,,
2016-05-25,611.89,,,,,,,,,,,,,,,,
2016-05-26,604.34,,,,,,,,,,,,,,,,
2016-05-27,608.11,,,,,,,,,,,,,,,,
2016-05-30,614.5,,,,,,,,,,,,,,,,
2016-05-31,618.44,,,,,,,,,,,,,,,,
2016-06-01,619.86,,,,,,,,,,,,,,,,
2016-06-02,623.37,,,,,,,,,,,,,,,,
2016-06-03,621.88,,,,,,,,,,,,,,,,
2016-06-06,620.05,,,,,,,,,,,,,,,,
2016-06-07,624.65,,,,,,,,,,,,,,,,
2016-06-08,627.87,,,,,,,,,,,,,,,,
2016-06-09,631.26,,,,,,,,,,,,,,,,
2016-06-10,629.84,,,,,,,,,,,,,,,,
2016-06-13,623.58,,,,,,,,,,,,,,,,
2016-06-14,625.43,,,,,,,,,,,,,,,,
2016-06-15,627.02,,,,,,,,,,,,,,,,
2016-06-16,625.11,,,,,,,,,,,,,,,,
2016-06-17,619.25,,,,,,,,,,,,,,,,
2016-06-20,626.46,,,,,,,,,,,,,,,,
2016-06-21,628.0,,,,,,,,,,,,,,,,
2016-06-22,626.41,,,,,,,,,,,,,,,,
2016-06-23,632.27,,,,,,,,,,,,,,,,
2016-06-24,620.77,,,,,,,,,,,,,,,,
2016-06-27,621.27,,,,,,,,,,,,,,,,
2016-06-28,622.2,,,,,,,,,,,,,,,,
2016-06-29,630.12,,,,,,,,,,,,,,,,
2016-06-30,632.26,,,,,,,,,,,,,,,,
2016-07-01,640.3,,,,,,,,,,,,,,,,
2016-07-04,647.96,,,,,,,,,,,,,,,,
2016-07-05,650.88,,,,,,,,,,,,,,,,
2016-07-06,649.46,,,,,,,,,,,,,,,,
2016-07-07,661.12,,,,,,,,,,,,,,,,
2016-07-08,658.68,,,,,,,,,,,,,,,,
