time,open,high,low,close,volume,symbol,name
2018-11-21,570.19,570.19,558.36,566.37,1688440,VNENE,Năng lượng
2018-11-22,572.08,572.36,560.69,561.15,1960120,VNENE,Năng lượng
2018-11-23,560.97,563.76,555.13,557.83,3441430,VNENE,Năng lượng
2018-11-26,555.69,557.05,552.58,556.49,1805120,VNENE,Năng lượng
2018-11-27,558.28,562.54,552.38,555.55,2776150,VNENE,Năng lượng
2018-11-28,555.04,558.8,551.49,558.8,2165830,VNENE,Năng lượng
2018-11-29,561.85,561.85,551.16,551.16,1950410,VNENE,Năng lượng
2018-11-30,552.73,558.08,548.63,558.08,2184350,VNENE,Năng lượng
2018-12-03,567.89,582.92,565.44,582.92,4909940,VNENE,Năng lượng
2018-12-04,581.9,586.86,577.18,579.78,3323710,VNENE,Năng lượng
2018-12-05,574.55,583.84,570.89,577.35,3950920,VNENE,Năng lượng
2018-12-06,576.18,584.36,570.74,576.2,2467160,VNENE,Năng lượng
2018-12-07,575.81,580.22,572.92,575.97,4073480,VNENE,Năng lượng
2018-12-10,578.77,585.49,576.99,582.2,3694450,VNENE,Năng lượng
2018-12-11,580.98,582.84,576.91,579.41,3385490,VNENE,Năng lượng
2018-12-12,583.32,587.49,583.01,586.77,5562780,VNENE,Năng lượng
2018-12-13,588.81,592.09,584.74,585.08,2594830,VNENE,Năng lượng
2018-12-14,586.34,595.35,581.56,581.56,4537310,VNENE,Năng lượng
2018-12-17,580.21,580.21,561.15,561.15,5032530,VNENE,Năng lượng
2018-12-18,555.74,559.06,549.35,557.27,4978190,VNENE,Năng lượng
2018-12-19,553.5,554.61,542.51,545.42,4636270,VNENE,Năng lượng
2018-12-20,543.57,549.97,543.52,547.32,2250630,VNENE,Năng lượng
2018-12-21,541.0,551.78,538.69,551.78,1321180,VNENE,Năng lượng
2018-12-24,541.0,552.21,538.69,541.93,1797810,VNENE,Năng lượng
2018-12-25,541.0,552.21,518.32,525.97,5358950,VNENE,Năng lượng
2018-12-26,541.0,552.21,518.32,526.12,2020890,VNENE,Năng lượng
2018-12-27,541.0,552.21,518.32,538.18,2723060,VNENE,Năng lượng
2018-12-28,541.0,542.91,520.03,520.03,2495140,VNENE,Năng lượng
2019-01-02,541.0,542.91,520.03,522.94,1722810,VNENE,Năng lượng
2019-01-03,522.94,529.07,509.52,513.98,2345270,VNENE,Năng lượng
2019-01-04,511.49,530.45,508.98,527.71,1990140,VNENE,Năng lượng
2019-01-07,536.03,537.1,530.59,533.45,1213570,VNENE,Năng lượng
2019-01-08,534.29,535.07,525.75,531.5,3424720,VNENE,Năng lượng
2019-01-09,536.5,542.39,533.9,535.61,2919490,VNENE,Năng lượng
2019-01-10,540.82,542.83,536.36,538.33,2314250,VNENE,Năng lượng
